matcher,pattern,id_text,Designation,lemma
Three Tier,PN N DET PN N LN,P303996,"YOS 20, 017",Kidin-Anu[00]PN māru[son]N ša[of]DET Anu-ah-ušabši[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303996,"YOS 20, 017",Nanaya-iddin[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303996,"YOS 20, 017",Nanaya-iddin[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303996,"YOS 20, 017",Anu-qišanni[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P303996,"YOS 20, 017",Anu-ab-uṣur[00]PN māru[son]N ša[of]DET Anu-mukin-apli[00]PN māru[son]N Gimil-Anu[1]LN
Three Tier,PN N DET PN N LN,P303996,"YOS 20, 017",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-ab-uṣur[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P303996,"YOS 20, 017",Anu-mukin-apli[00]PN māru[son]N ša[of]DET Lišir[00]PN māru[son]N Gimil-Anu[1]LN
Three Tier,PN N DET PN N LN,P303996,"YOS 20, 017",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P303996,"YOS 20, 017",Anu-ab-uṣur[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P303996,"YOS 20, 017",Tattannu[00]PN māru[son]N ša[of]DET Anu-ah-ittannu[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P303996,"YOS 20, 017",Ana-rabut-Anu[00]PN māru[son]N ša[of]DET Anu-zer-lišir[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P303996,"YOS 20, 017",Anu-šum-lišir[00]PN māru[son]N ša[of]DET Anu-ab-uṣur[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P303996,"YOS 20, 017",Anu-ah-ittannu[00]PN māru[son]N ša[of]DET Anu-ah-ittannu[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P303996,"YOS 20, 017",Anu-ab-utir[00]PN māru[son]N ša[of]DET Nanaya-iddin[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P303989,"YOS 20, 018",Balaṭu[00]PN māru[son]N ša[of]DET Tattannu[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303989,"YOS 20, 018",Anu-balassu-iqbi[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303989,"YOS 20, 018",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303989,"YOS 20, 018",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303989,"YOS 20, 018",Nidintu-Anu[00]PN māru[son]N ša[of]DET Ša-Anu-iššu[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303989,"YOS 20, 018",Anu-ittannu[00]PN māru[son]N ša[of]DET Zeriya[00]PN māru[son]N Gimil-Anu[1]LN
Three Tier,PN N DET PN N LN,P303989,"YOS 20, 018",Anu-ab-uṣur[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P303989,"YOS 20, 018",Kidin-Anu[00]PN māru[son]N ša[of]DET Rihat-Anu[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P303989,"YOS 20, 018",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-ah-ušabši[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P303989,"YOS 20, 018",Anu-mukin-apli[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304013,"YOS 20, 019",Anu-balassu-iqbi[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304013,"YOS 20, 019",Anu-zer-iddin[00]PN māru[son]N ša[of]DET Nanaya-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304013,"YOS 20, 019",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304013,"YOS 20, 019",Anu-mukin-apli[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304013,"YOS 20, 019",Mušezib-Anu[00]PN māru[son]N ša[of]DET Kidin-Anu[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304013,"YOS 20, 019",Rihat-Ištar[00]PN māru[son]N ša[of]DET Anu-ah-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304013,"YOS 20, 019",Bassia[00]PN māru[son]N ša[of]DET Ištar-šum-eriš[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304013,"YOS 20, 019",Nidintu-Anu[00]PN māru[son]N ša[of]DET Rihat-Anu[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304013,"YOS 20, 019",Lišir[00]PN māru[son]N ša[of]DET Zeriya[00]PN māru[son]N Gimil-Anu[1]LN
Three Tier,PN N DET PN N LN,P304013,"YOS 20, 019",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-ah-ušabši[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P303980,"YOS 20, 020",Anu-zer-iddin[00]PN māru[son]N ša[of]DET Nanaya-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303980,"YOS 20, 020",Kidin-Anu[00]PN māru[son]N ša[of]DET Anu-ah-ušabši[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303980,"YOS 20, 020",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Anu-ab-uṣur[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P303980,"YOS 20, 020",Kidin[00]PN māru[son]N ša[of]DET Ša-Anu-iššu[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303980,"YOS 20, 020",Bel-ereš[00]PN māru[son]N ša[of]DET Nabu-naṣir[00]PN māru[son]N Babilayu[1]LN
Three Tier,PN N DET PN N LN,P296765,"YOS 20, 021",Ibnaya[00]PN māru[son]N ša[of]DET Apla[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P296765,"YOS 20, 021",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Labaši[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P296765,"YOS 20, 021",Anu-ab-utir[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P296765,"YOS 20, 021",Ina-qibit-Anu[00]PN māru[son]N ša[of]DET Rihat-X[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P296765,"YOS 20, 021",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET Nanaya-iddin[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P296765,"YOS 20, 021",Kidin[00]PN māru[son]N ša[of]DET Ša-Anu-iššu[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P296765,"YOS 20, 021",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Anu-ah-ušabši[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P296765,"YOS 20, 021",Bassia[00]PN māru[son]N ša[of]DET Ištar-šum-eriš[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P296765,"YOS 20, 021",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P296765,"YOS 20, 021",Ubar[00]PN māru[son]N ša[of]DET Mušezib-Anu[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P296765,"YOS 20, 021",Kidin-Anu[00]PN māru[son]N ša[of]DET Dannat-Belti[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P304009,"YOS 20, 022",Labaši[00]PN māru[son]N ša[of]DET Anu-ab-uṣur[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P304009,"YOS 20, 022",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304009,"YOS 20, 022",Nanaya-iddin[00]PN māru[son]N ša[of]DET Labaši[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P304009,"YOS 20, 022",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304009,"YOS 20, 022",Labaši[00]PN māru[son]N ša[of]DET Anu-ab-uṣur[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P304009,"YOS 20, 022",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304009,"YOS 20, 022",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304009,"YOS 20, 022",Anu-balassu-iqbi[00]PN māru[son]N ša[of]DET Anu-mukin-apli[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304009,"YOS 20, 022",Tanittu-Anu[00]PN māru[son]N ša[of]DET Balaṭu[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P304009,"YOS 20, 022",Labaši[00]PN māru[son]N ša[of]DET Ištar-šum-eriš[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P304009,"YOS 20, 022",Mannu-iqapu[00]PN māru[son]N ša[of]DET Labaši[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P304009,"YOS 20, 022",Šamaš-ittannu[00]PN māru[son]N ša[of]DET Tattannu[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P304009,"YOS 20, 022",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-ah-iddin[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P304009,"YOS 20, 022",Bassia[00]PN māru[son]N ša[of]DET Ištar-šum-eriš[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304009,"YOS 20, 022",Mannu-iqapu[00]PN māru[son]N ša[of]DET Labaši[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P304002,"YOS 20, 023",Nanaya-iddin[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN māru[son]N Kidin-Marduk[1]LN
Three Tier,PN N DET PN N LN,P304002,"YOS 20, 023",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304002,"YOS 20, 023",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304002,"YOS 20, 023",Anu-ikṣur[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P304002,"YOS 20, 023",Anu-qišanni[00]PN māru[son]N ša[of]DET Širki-Anu[00]PN māru[son]N Sin-leqi-unninni[1]LN
Three Tier,PN N DET PN N LN,P304002,"YOS 20, 023",Bassia[00]PN māru[son]N ša[of]DET Ištar-šum-eriš[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304002,"YOS 20, 023",Anu-ab-uṣur[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P304002,"YOS 20, 023",Ištar-šum-eriš[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P304002,"YOS 20, 023",Iddinaya[00]PN māru[son]N ša[of]DET Anu-ah-ittannu[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P304002,"YOS 20, 023",X[00]PN māru[son]N ša[of]DET Labaši[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P304002,"YOS 20, 023",Anu-ah-iddin[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P304002,"YOS 20, 023",Apla[00]PN māru[son]N ša[of]DET Anu-mar-ittannu[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P303976,"YOS 20, 024",Nanaya-iddin[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN māru[son]N Kidin-Marduk[1]LN
Three Tier,PN N DET PN N LN,P303976,"YOS 20, 024",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303976,"YOS 20, 024",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303976,"YOS 20, 024",Anu-ikṣur[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P303976,"YOS 20, 024",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303976,"YOS 20, 024",Anu-qišanni[00]PN māru[son]N ša[of]DET Širki-Anu[00]PN māru[son]N Sin-leqi-unninni[1]LN
Three Tier,PN N DET PN N LN,P303976,"YOS 20, 024",Bassia[00]PN māru[son]N ša[of]DET Ištar-šum-eriš[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303976,"YOS 20, 024",Anu-ab-uṣur[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P303976,"YOS 20, 024",Ištar-šum-eriš[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P303976,"YOS 20, 024",Iddinaya[00]PN māru[son]N ša[of]DET Anu-ah-ittannu[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P303976,"YOS 20, 024",X[00]PN māru[son]N ša[of]DET Labaši[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P303976,"YOS 20, 024",Anu-ah-iddin[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P303973,"YOS 20, 025",Anu-ab-uṣur[00]PN māru[son]N ša[of]DET Kidin-Anu[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P303973,"YOS 20, 025",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303973,"YOS 20, 025",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303973,"YOS 20, 025",Anu-zer-iddin[00]PN māru[son]N ša[of]DET Nanaya-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303973,"YOS 20, 025",Anu-ah-iddin[00]PN māru[son]N ša[of]DET Anu-mukin-apli[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P303973,"YOS 20, 025",Ina-qibit-Anu[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P303973,"YOS 20, 025",Lišir[00]PN māru[son]N ša[of]DET Zeriya[00]PN māru[son]N Gimil-Anu[1]LN
Three Tier,PN N DET PN N LN,P303973,"YOS 20, 025",X[00]PN māru[son]N ša[of]DET Lišir[00]PN māru[son]N Gimil-Anu[1]LN
Three Tier,PN N DET PN N LN,P296757,"YOS 20, 027",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P296757,"YOS 20, 027",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P296757,"YOS 20, 027",Anu-ab-utir[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P296757,"YOS 20, 027",Nidintu-Anu[00]PN māru[son]N ša[of]DET Tattannu[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P296757,"YOS 20, 027",Kidin-Anu[00]PN māru[son]N ša[of]DET Anu-ušallim[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P296757,"YOS 20, 027",Nidintu-Anu[00]PN māru[son]N ša[of]DET Labaši[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P296757,"YOS 20, 027",Anu-ah-iddin[00]PN māru[son]N ša[of]DET Anu-mukin-apli[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P296757,"YOS 20, 027",Nanaya-iddin[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P296757,"YOS 20, 027",Rihat-Anu[00]PN māru[son]N ša[of]DET Anu-qišanni[00]PN māru[son]N Sin-leqi-unninni[1]LN
Three Tier,PN N DET PN N LN,P296757,"YOS 20, 027",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-ab-uṣur[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P296738,"YOS 20, 028",Anu-belšunu[00]PN māru[son]N ša[of]DET Tanittu-Anu[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P296738,"YOS 20, 028",Anu-belšunu[00]PN māru[son]N ša[of]DET Tanittu-Anu[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P296738,"YOS 20, 028",Anu-šum-lišir[00]PN māru[son]N ša[of]DET Anu-ab-uṣur[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P296738,"YOS 20, 028",Anu-ah-ušabši[00]PN māru[son]N ša[of]DET Ša-Anu-iššu[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P296738,"YOS 20, 028",Anu-zer-iddin[00]PN māru[son]N ša[of]DET Ša-Anu-iššu[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P296738,"YOS 20, 028",Ina-qibit-Anu[00]PN māru[son]N ša[of]DET Ša-Anu-iššu[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P296738,"YOS 20, 028",Rihat-Anu[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P296738,"YOS 20, 028",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-ah-iddin[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P296738,"YOS 20, 028",Anu-balassu-iqbi[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P296738,"YOS 20, 028",X[00]PN māru[son]N ša[of]DET Anu-ab-utir[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P296738,"YOS 20, 028",Anu-ab-utir[00]PN māru[son]N ša[of]DET Anu-balassu-iqbi[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P296738,"YOS 20, 028",Labaši[00]PN māru[son]N ša[of]DET Mannu-iqapu[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P303988,"YOS 20, 029",Ana-rabut-Anu[00]PN māru[son]N ša[of]DET Anu-zer-lišir[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P303988,"YOS 20, 029",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303988,"YOS 20, 029",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-zer-lišir[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P303988,"YOS 20, 029",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303988,"YOS 20, 029",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Anu-ah-ušabši[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303988,"YOS 20, 029",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P303988,"YOS 20, 029",Lišir[00]PN māru[son]N ša[of]DET Zeriya[00]PN māru[son]N Gimil-Anu[1]LN
Three Tier,PN N DET PN N LN,P303988,"YOS 20, 029",Ubar[00]PN māru[son]N ša[of]DET Nanaya-iddin[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P303988,"YOS 20, 029",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-ahhe-iddin[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P304000,"YOS 20, 030",Labaši[00]PN māru[son]N ša[of]DET Mukin-apli[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P304000,"YOS 20, 030",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304000,"YOS 20, 030",Labaši[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304000,"YOS 20, 030",Anu-ah-ušabši[00]PN māru[son]N ša[of]DET Ša-Anu-iššu[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P304000,"YOS 20, 030",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET Anu-ab-uṣur[00]PN māru[son]N Gimil-Anu[1]LN
Three Tier,PN N DET PN N LN,P304000,"YOS 20, 030",Nidintu-Anu[00]PN māru[son]N ša[of]DET Labaši[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P304000,"YOS 20, 030",Labaši-Anu[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P304000,"YOS 20, 030",Anu-ab-utir[00]PN māru[son]N ša[of]DET Anu-balassu-iqbi[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P304000,"YOS 20, 030",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN māru[son]N Sin-leqi-unninni[1]LN
Three Tier,PN N DET PN N LN,P304000,"YOS 20, 030",Libluṭ[00]PN māru[son]N ša[of]DET Nanaya-iddin[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P304000,"YOS 20, 030",Ubar[00]PN māru[son]N ša[of]DET Anu-ahhe-iddin[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P296740,"YOS 20, 031",Ana-rabut-Anu[00]PN māru[son]N ša[of]DET Anu-eriba[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P296740,"YOS 20, 031",Ina-qibit-Anu[00]PN māru[son]N ša[of]DET Anu-zer-lišir[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P296740,"YOS 20, 031",Anu-ikṣur[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P296740,"YOS 20, 031",Ina-qibit-Anu[00]PN māru[son]N ša[of]DET Šamaš-ittannu[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P296740,"YOS 20, 031",Šamaš-ittannu[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P296740,"YOS 20, 031",Rihat-Ištar[00]PN māru[son]N ša[of]DET Anu-ah-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P296740,"YOS 20, 031",Anu-belšunu[00]PN māru[son]N ša[of]DET Labaši[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P296740,"YOS 20, 031",Lišir[00]PN māru[son]N ša[of]DET Anu-ahhe-iddin[00]PN māru[son]N Gimil-Anu[1]LN
Three Tier,PN N DET PN N LN,P296740,"YOS 20, 031",Labaši[00]PN māru[son]N ša[of]DET Anu-balassu-iqbi[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P296740,"YOS 20, 031",Rihat-Anu[00]PN māru[son]N ša[of]DET Anu-qišanni[00]PN māru[son]N Sin-leqi-unninni[1]LN
Three Tier,PN N DET PN N LN,P296740,"YOS 20, 031",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET Tattannu[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303985,"YOS 20, 032",Rabi-Anu[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P303985,"YOS 20, 032",Anu-šum-lišir[00]PN māru[son]N ša[of]DET Anu-ab-uṣur[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P303985,"YOS 20, 032",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P303985,"YOS 20, 032",Kidin-Anu[00]PN māru[son]N ša[of]DET Mukin-apli[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P303985,"YOS 20, 032",Mušezib-Anu[00]PN māru[son]N ša[of]DET Kidin-Anu[00]PN māru[son]N Ekur-zakir[1]LN
